,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
1280,42.4,1.0,4.0,15.0,40.0,30.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,2.0,5.0,2.0,7.0,7.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,6.0,6.0,5.0,2.0,3.0,3.0,1.0,7.0,7.0,6.67,6.5,7.0,5.33,4.8,3.6,3.6,4.6,5.67,1.6,0.6,5.6,2.25,378.1,92858.0,39377.273,0.7683,1.4169999999999998,3317.5199999999995,12.5,229.7,17.5,276636972.6119999,2.0789999999999997
1281,30.0,2.0,3.0,6.0,40.0,30.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,6.58,6.0,5.67,5.5,6.0,4.67,4.2,3.2,4.6,4.4,5.67,1.4,0.0,5.8,3.25,315.61333333333334,45105.7,34956.240733333325,0.75966,1.6797333333333335,3230.8175999999994,15.7,384.9,27.6,134061713.1228,3.0680000000000005
1282,49.0,2.0,14.0,31.0,22.0,30.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,7.0,6.0,7.0,7.0,7.0,4.0,2.0,2.0,2.0,6.67,5.67,5.0,5.67,5.5,5.33,3.8,3.0,2.8,3.4,4.33,4.8,1.2,6.8,2.5,432.25,108810.2,40041.09099999999,0.7666999999999999,2.107,3722.673,14.2,290.4,19.2,328311481.25499994,2.3710000000000004
1283,37.0,1.0,1.0,7.0,20.0,23.0,1.0,1.0,1.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,4.0,5.0,6.0,5.6,7.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,7.0,7.0,4.0,4.0,4.0,4.0,2.0,2.0,3.6,3.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,6.0,4.0,6.0,6.0,7.0,3.0,3.0,3.0,3.0,5.75,6.5,5.33,3.67,7.0,4.0,3.4,1.8,1.8,3.25,4.56,1.8,1.4,5.8,3.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1284,36.0,2.0,5.0,16.0,28.2,21.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,5.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,1.0,2.0,2.0,7.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,5.83,6.5,5.33,5.0,2.8,5.0,4.8,5.33,5.0,5.0,6.2,3.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1285,23.0,1.0,1.0,5.525,20.0,39.0,1.0,1.0,2.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,1.0,5.0,4.0,7.0,6.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,2.8,3.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,5.0,6.0,6.0,3.0,4.0,5.0,3.0,6.58,7.0,5.67,5.33,6.5,4.0,4.0,2.25,1.8,2.8,4.89,1.0,0.6,5.2,3.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1286,40.0,2.0,4.0,13.0,40.0,39.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,6.83,6.33,5.0,6.0,6.0,5.67,4.2,3.2,2.6,3.8,4.44,2.4,0.4,5.6,3.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1287,49.0,2.0,5.0,27.0,40.0,39.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,5.0,1.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,7.0,7.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,5.67,7.0,6.5,7.0,4.0,4.0,3.6,4.6,6.0,1.2,1.2,6.4,1.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1288,45.0,2.0,4.0,18.2,20.0,21.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,3.0,2.0,2.0,3.0,6.92,7.0,6.33,6.67,6.0,5.33,4.2,2.6,3.2,4.0,3.78,5.0,1.4,3.6,2.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1289,55.0,2.0,3.0,20.0,8.0,3.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,3.0,4.0,5.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,5.0,6.92,6.67,6.0,6.0,7.0,6.0,3.8,2.4,4.0,4.4,6.0,0.0,1.2,6.8,4.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1290,23.0,1.0,3.0,4.0,20.0,39.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,7.0,6.0,6.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,6.5,6.5,5.33,4.2,3.2,3.0,3.4,5.89,3.0,0.6,4.8,4.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1291,52.0,2.7,5.0,25.0,34.0,21.0,2.0,2.0,2.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,6.0,7.0,6.0,6.0,5.0,5.0,3.1,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,5.0,4.0,5.0,6.0,5.0,2.0,2.0,3.0,3.0,6.08,5.67,5.0,5.0,6.5,5.67,4.4,3.75,3.6,3.8,5.33,3.2,1.0,5.0,2.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1292,29.0,2.0,3.0,7.0,40.0,20.0,1.0,1.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,7.0,6.0,6.0,6.0,5.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,6.25,6.0,5.67,6.0,6.5,6.0,3.8,2.6,2.2,3.4,5.11,4.0,1.6,6.0,3.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1293,28.0,2.0,2.0,6.0,34.0,39.0,2.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,4.0,5.0,6.0,5.5,5.0,6.0,5.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,3.0,3.0,6.83,6.33,6.0,6.0,6.0,6.0,4.4,3.0,4.2,4.4,5.38,1.0,0.2,6.2,3.25,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1294,45.0,2.0,5.0,24.0,40.0,39.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,1.0,7.0,7.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,7.0,7.0,5.0,7.0,7.0,2.33,4.2,1.4,3.4,4.6,3.89,3.6,0.2,3.2,1.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1295,31.0,5.0,4.0,4.0,8.0,39.0,1.0,1.0,2.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,2.0,2.0,2.0,6.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,6.0,5.0,4.0,6.0,4.0,3.0,3.0,2.0,3.0,0.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,6.58,7.0,2.0,4.67,5.5,6.0,4.2,3.0,3.4,3.4,3.44,4.0,2.6,4.2,3.25,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1296,20.0,5.0,3.4,3.0,30.0,39.0,1.0,1.0,1.1,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,6.0,5.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0,4.0,3.0,1.0,3.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,6.5,6.33,4.33,5.17,4.0,5.67,4.4,2.0,2.6,3.2,4.89,1.8,0.0,2.8,3.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1297,51.0,2.0,5.0,27.0,8.0,21.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,2.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,7.0,6.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,7.0,6.0,3.0,3.0,3.0,3.0,7.0,6.67,6.0,6.0,7.0,6.33,3.4,2.8,2.6,3.0,5.11,3.0,0.6,5.2,3.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1298,34.0,2.0,0.5,6.85,20.0,21.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,4.0,7.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,5.0,4.0,5.0,3.0,2.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,5.0,0.0,0.0,6.0,3.0,6.0,4.0,5.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,6.92,6.33,6.67,7.0,5.5,5.0,3.6,3.2,2.4,2.2,5.56,4.4,3.0,3.8,2.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1299,35.0,2.0,1.0,8.0,40.0,16.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,6.0,5.0,6.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,6.42,5.67,4.33,5.17,5.5,5.33,4.2,2.8,2.8,3.8,5.11,3.0,0.6,5.2,4.25,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1300,23.0,2.0,1.0,2.0,40.0,15.0,2.0,1.0,1.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,6.0,4.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,1.0,2.0,2.0,6.0,7.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,5.0,4.0,6.33,5.67,4.0,5.33,6.5,5.67,4.4,2.8,3.8,3.6,5.78,0.4,1.2,5.8,4.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1301,43.0,8.0,6.0,24.0,20.0,37.3,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,5.0,5.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,6.0,6.0,5.0,6.0,0.0,5.0,6.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0,7.0,5.0,4.67,6.5,6.0,5.33,4.6,3.6,3.0,3.8,4.22,5.2,1.2,4.4,2.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1302,37.0,2.0,5.0,17.0,34.0,14.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,1.0,0.0,3.0,7.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,6.75,5.67,5.67,5.83,6.0,4.67,5.0,2.2,4.2,3.2,5.33,6.0,3.0,6.0,4.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1303,46.0,2.0,5.0,17.0,20.0,21.7,1.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,1.0,5.0,7.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,5.0,5.0,6.0,3.0,2.0,4.0,3.0,6.67,7.0,6.67,5.5,5.5,5.0,3.8,3.4,3.8,4.8,5.89,2.8,0.2,4.6,3.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1304,49.0,2.0,5.0,28.0,40.0,28.4,1.0,1.0,1.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.2,6.0,6.0,6.0,1.0,3.0,1.0,1.0,6.92,7.0,5.0,6.67,7.0,7.0,4.6,4.8,4.0,4.8,6.0,2.0,0.0,6.0,1.5,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1305,53.0,6.0,6.0,29.0,8.0,21.6,1.0,1.0,2.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,6.0,6.0,6.0,6.0,2.0,5.3,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.2,3.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,6.0,4.0,7.0,4.0,4.0,2.0,3.0,3.0,3.0,6.42,6.0,3.67,5.2,1.5,4.33,3.8,2.75,2.8,3.6,4.11,4.8,1.6,5.0,2.75,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
1306,21.0,5.0,3.0,4.0,30.0,21.2,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,6.0,7.0,7.0,6.0,7.0,7.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,5.0,6.67,7.0,4.0,6.67,4.5,5.67,4.6,3.2,3.4,4.2,4.89,1.8,0.0,4.2,5.0,301.0,16212.0,27477.200000000008,0.7460000000000002,1.6900000000000004,3069.64,8.0,157.0,17.0,49764934.59000002,1.57
