Código;Município;escola1;Numero_escolas_trabalha;Escola_resp_Quest;Tipo_escola;Niveis_escola;Idade;Sexo;Formação;Área_Ed_Inf;Área_EF_finais;Área_EF_iniciais;Área_Ens_Médio;Área_Ens_Téc;Contrato;Outro_qual;Tempo_Escola;Tempo_profissão;Hrs_semanais;Numero_professores;Supervisiona;Licença_2semanas;Porquê_A;Licença_ano;Quantotempo;Porquê_B;trab1;trab2;trab3;trab4;trab5;trab6;trab7;trab8;trab9;trab10;trab11;trab12;trab13;trab14;trab15;trab16;trab17;trab18;trab19;trab20;trab21;trab22;trab23;trab24;trab25;trab26;trab27;trab28;trab29;trab30;trab31;trab32;atitrab1;atitrab2;atitrab3;atitrab4;atitrab5;atitrab6;atitrab7;atitrab8;atitrab9;atitrab10;atitrab11;atitrab12;atitrab13;atitrab14;atitrab15;atitrab16;atitrab17;atitrab18;atitrab19;atitrab20;be1;be2;be3;be4;be5;be6;be7;be8;be9;be10;be11;be12;be13;be14;be15;be16;be17;be18;be19;bes1;bes2;bes3;bes4;bes5;saude1;saude2;saude3;saude4;MPS;IPPS;IOPS;ISP;CAFC;VSP;ARE;DED;ARS;AED;Engagement;Exaustao;Cinismo;SCV;Saude
DIRE033;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;33;2;3;1;0;0;0;0;1;;2,000000000000000;6,000000000000000;44,000000000000000;29;2;1;;1;;;7;7;7;7;7;7;5;7;7;7;7;7;7;7;5;7;7;7;7;7;7;7;7;7;1;1;1;7;7;6;7;7;5;1;4;4;5;2;2;5;5;1;5;4;5;1;5;4;1;1;5;5;6;6;6;6;6;6;6;6;4;0;0;0;0;0;0;0;6;0;0;7;7;7;7;7;5;5;5;5;6,83;6,33;7,00;7,00;7,00;6,67;4,20;1,20;4,20;4,40;5,78;0,00;1,20;7,00;5,00
DIRE317;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;28;2;2;1;0;0;0;0;1;;1,000000000000000;1,000000000000000;40,000000000000000;29;1;1;;1;;;7;7;5;2;7;2;7;7;7;7;4;7;4;4;2;2;4;7;7;4;7;4;7;7;1;1;1;4;4;4;7;7;4;3;5;5;5;4;2;3;5;5;5;5;4;3;1;1;1;#NULO!;3;5;5;5;3;3;6;3;5;6;0;0;5;4;0;0;0;0;0;0;0;4;4;7;4;4;5;5;5;5;5,75;3,33;4,33;6,00;4,00;6,00;3,80;3,75;3,20;3,80;4,00;1,80;0,00;4,60;5,00
DIVA291;Estação;E.M.E.F. Aurélio Castelli;1;E.M.E.F. Aurélio Castelli;1;2;48;2;2;0;0;1;0;0;1;;25,000000000000000;28,000000000000000;20,000000000000000;17;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;#NULO!;#NULO!;#NULO!;#NULO!;3;4;4;4;2;2;2;4;4;4;2;2;5;3;1;3;5;4;4;3;5;5;1;5;4;4;4;5;5;4;2;5;6;6;6;6;6;6;6;#NULO!;6;3;3;0;0;0;0;#NULO!;0;6;5;4;6;6;6;5;4;3;3;4;7,00;7,00;3,00;3,75;4,00;2,67;4,80;4,00;2,40;4,20;6,00;1,20;2,75;5,40;3,50
EDAR879;Estação;E.M.E.F. Pedro Cecconelo;1;E.M.E.F. Pedro Cecconelo;1;2;35;2;2;1;0;0;0;0;1;;4,000000000000000;8,000000000000000;22,000000000000000;19;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;6;6;6;6;6;6;6;6;6;2;2;2;7;6;6;6;6;5;4;5;5;5;3;4;4;5;3;5;4;5;3;3;4;3;3;3;4;6;6;6;6;6;6;6;6;6;2;5;2;0;1;0;1;0;0;0;6;4;6;6;6;4;3;3;3;6,83;5,67;6,00;6,00;6,50;6,00;4,60;3,20;4,00;4,20;6,00;2,00;0,20;5,60;3,25
ELHE105;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;52;2;2;0;0;0;1;0;1;;20,000000000000000;30,000000000000000;20,000000000000000;30;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;5;6;5;5;4;4;6;7;7;6;6;5;1;1;1;6;7;6;7;7;5;4;5;5;5;4;4;5;4;4;3;4;5;3;4;5;5;4;3;5;5;5;5;4;5;4;4;5;5;4;4;4;4;4;0;0;2;0;0;6;4;4;6;5;5;4;4;5;6,83;5,33;4,33;6,17;6,50;6,67;4,80;3,80;3,80;4,80;4,67;4,00;0,40;5,00;4,50
FLAL954;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;49;2;3;1;0;0;1;0;1;;27,000000000000000;27,000000000000000;22,000000000000000;19;1;1;;2;3;Exames de rotina, gripe.;7;7;7;7;7;7;7;7;7;7;6;7;6;6;5;6;5;6;6;6;6;5;6;5;1;1;1;6;6;6;6;6;5;2;1;4;5;2;1;4;5;2;3;3;5;3;2;4;5;2;3;3;5;5;3;5;6;6;5;6;4;4;2;5;5;5;1;1;1;0;0;5;5;5;3;3;3;2;2;3;6,92;5,67;5,67;5,67;6,00;6,00;5,00;2,20;2,00;3,60;5,00;4,20;0,60;4,20;2,50
GEFE021;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;50;2;2;1;0;1;0;0;1;;24,000000000000000;29,000000000000000;33,000000000000000;19;#NULO!;1;;1;;;6;6;7;#NULO!;5;6;4;7;7;6;6;5;7;7;6;7;7;7;7;7;6;7;7;6;2;2;2;6;6;5;6;6;5;4;3;4;5;5;4;5;5;#NULO!;3;4;5;4;3;5;3;4;4;1;6;6;6;5;6;6;6;6;6;6;5;5;0;3;0;0;1;1;1;7;6;6;7;7;5;4;5;5;5,91;6,67;7,00;6,67;6,00;5,67;4,60;4,25;3,40;3,80;5,89;3,80;0,60;6,60;4,75
HEJO882;Estação;E.E.E.M. Francisco de Assiss;2;E.E.E.M. Francisco de Assiss;1;3;43;2;2;0;0;0;1;0;1;;15,000000000000000;15,000000000000000;20,000000000000000;19;1;1;;1;;;7;7;7;7;6;7;6;7;7;7;6;6;5;5;4;7;6;7;3;3;4;5;2;1;1;5;6;4;1;5;5;5;5;1;2;1;2;3;4;4;4;1;1;4;3;1;1;1;5;3;1;4;5;5;5;4;2;6;4;6;6;6;5;3;1;0;0;3;6;1;1;4;1;3;2;1;1;2;2;1;6,67;4,67;6,67;3,00;2,50;5,00;3,80;1,80;1,80;2,80;4,78;3,00;2,20;2,20;1,50
HELA344;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;38;2;6;1;0;1;0;0;1;;6,000000000000000;15,000000000000000;40,000000000000000;29;2;1;;1;;;7;7;6;6;6;6;6;7;6;7;7;6;7;6;5;4;5;#NULO!;6;6;6;6;6;5;1;2;2;4;4;6;6;6;5;3;4;4;5;3;5;4;5;3;3;5;5;3;3;4;4;3;4;5;6;6;5;6;6;6;6;6;5;0;5;1;0;0;0;0;0;0;0;6;5;7;6;6;4;4;4;4;6,42;6,00;4,50;5,83;4,00;6,00;4,80;3,00;3,80;4,40;5,78;1,20;0,00;6,00;4,00
IDUT388;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;42;2;1;1;0;1;0;0;1;;18,000000000000000;#NULO!;34,000000000000000;19;1;1;;2;4;Febre, problemas respiratórios.;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;7;7;6;6;6;6;2;2;2;6;7;5;5;5;5;3;3;4;5;3;3;2;4;4;3;5;5;4;5;3;5;3;3;4;4;5;5;5;6;5;5;6;5;5;3;5;3;4;0;0;1;0;0;5;6;6;6;4;2;2;2;2;7,00;6,00;6,00;6,33;6,50;5,00;4,80;3,40;3,40;3,60;5,11;4,00;0,20;5,40;2,00
IDUT666;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;48;2;1;1;0;0;0;0;1;;21,000000000000000;21,000000000000000;8,000000000000000;29;1;1;;1;;;6;6;6;6;6;6;6;6;6;5;6;6;5;5;5;6;6;6;5;6;5;5;5;5;3;2;2;5;5;5;5;6;5;3;2;4;3;3;2;4;4;4;4;4;4;5;3;4;1;3;5;3;5;5;5;5;5;5;5;5;3;3;5;5;4;3;0;1;5;0;0;4;4;5;5;4;3;3;3;3;5,92;5,00;6,00;5,17;5,00;5,33;3,40;3,60;3,20;3,80;4,78;4,00;1,20;4,40;3,00
INVE119;Estação;SMECDT;#NULO!;;1;2;34;2;8;1;0;1;0;0;1;;13,000000000000000;16,000000000000000;33,000000000000000;#NULO!;2;1;;1;;;6;7;6;6;6;6;4;6;4;5;2;3;2;5;5;5;3;5;5;4;6;6;4;4;2;2;2;6;5;4;5;5;5;2;5;5;5;4;5;5;5;2;4;5;5;2;5;5;3;2;5;5;6;6;6;6;6;6;6;6;3;3;3;2;0;0;0;0;0;0;0;6;5;6;6;6;4;4;4;4;5,08;4,00;4,33;4,83;5,50;4,67;4,60;2,40;4,80;5,00;5,67;1,60;0,00;5,80;4,00
IRDA821;Estação;;1;E.M.E.I. Anjinho da Guarda;1;1;45;2;#NULO!;1;0;0;0;0;1;;21,000000000000000;21,000000000000000;40,000000000000000;29;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;2;2;2;7;7;7;7;7;5;4;5;5;5;4;5;3;5;2;5;5;5;2;5;2;2;2;5;2;5;6;5;5;5;5;5;6;5;5;5;5;5;5;0;0;5;0;0;6;6;6;4;4;3;3;3;3;7,00;7,00;7,00;7,00;7,00;7,00;4,40;2,80;5,00;3,40;5,22;5,00;1,00;5,20;3,00
IRMA254;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;50;2;1;0;0;0;1;0;1;;23,000000000000000;23,000000000000000;40,000000000000000;22;1;1;;2;30;Calculo renal.;7;7;7;6;5;5;6;7;5;6;7;7;7;6;4;6;7;6;7;6;6;7;7;6;2;1;1;7;5;6;6;5;5;5;2;3;4;1;1;#NULO!;4;5;1;2;5;2;2;4;5;4;5;4;5;5;6;5;5;5;6;6;5;0;5;5;5;5;0;0;5;0;0;4;2;4;4;4;3;4;4;3;6,25;5,67;6,33;6,50;6,00;5,67;4,60;3,40;2,20;3,25;5,33;4,00;1,00;3,60;3,50
IVIV047;Estação;E.M.E.I. Anjinho da Guarda;2;E.M.E.I. Anjinho da Guarda;1;1;37;2;2;1;0;1;0;0;1;;0,400000000000000;0,400000000000000;40,000000000000000;29;2;1;;1;;;7;6;7;5;6;6;5;7;7;7;6;6;7;7;5;6;5;6;7;6;5;6;5;5;1;2;1;6;6;5;5;6;4;2;2;5;4;2;2;2;3;3;4;3;4;2;2;3;2;2;4;3;5;6;5;5;6;6;6;5;6;2;3;1;0;0;0;0;1;1;0;7;6;6;6;5;4;4;4;4;6,25;6,33;5,67;5,67;6,00;5,33;3,40;2,20;2,80;3,20;5,56;1,20;0,40;6,00;4,00
IZRU551;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;47;2;2;1;0;1;0;0;1;;6,000000000000000;13,000000000000000;40,000000000000000;29;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;5;7;7;7;7;7;7;1;1;1;7;7;7;7;7;4;4;4;4;4;4;4;3;4;5;3;4;5;5;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1;5;1;1;1;0;0;0;0;0;7;6;6;6;6;4;4;4;4;7,00;7,00;5,00;7,00;7,00;7,00;4,20;4,40;3,80;3,80;5,00;1,80;0,00;6,20;4,00
JADI729;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;49;2;2;0;0;0;1;0;1;;10,000000000000000;31,000000000000000;40,000000000000000;22;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;6;6;6;6;6;6;6;6;2;2;1;2;1;5;6;6;5;#NULO!;3;4;5;3;4;3;4;2;4;3;5;2;4;5;4;4;5;4;6;6;5;6;5;5;6;6;5;5;5;5;5;5;0;0;2;1;0;6;6;6;6;5;4;4;4;4;7,00;6,33;6,33;6,00;1,50;5,67;4,60;2,75;4,00;3,80;5,56;5,00;0,60;5,80;4,00
JEDI406;Estação;E.M.E.I. Anjinho da Guarda;2;E.M.E.I. Anjinho da Guarda;1;1;39;2;1;1;0;0;0;0;1;;21,000000000000000;21,000000000000000;40,000000000000000;29;1;1;;1;;;6;6;6;6;6;6;6;5;6;6;6;6;5;6;6;6;6;6;6;6;5;6;6;5;1;1;1;4;5;4;5;5;4;4;2;3;3;4;4;3;4;3;3;3;3;4;2;3;3;3;4;4;5;5;5;5;5;5;5;5;0;5;6;5;5;5;0;0;0;0;0;5;4;6;6;7;4;4;4;4;5,92;5,67;6,00;5,67;4,50;4,67;3,40;3,60;3,00;3,20;4,44;5,20;0,00;5,60;4,00
JOAN248;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;36;2;2;0;0;1;0;0;1;;6,000000000000000;14,000000000000000;#NULO!;19;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;1;1;1;7;6;6;6;7;4;4;5;4;5;4;4;3;5;5;4;4;5;4;3;4;4;4;4;4;5;5;5;5;6;6;6;6;5;3;5;5;0;#NULO!;1;0;0;0;0;7;5;6;6;6;5;4;5;5;7,00;6,67;7,00;7,00;6,50;6,33;4,60;4,20;4,00;3,80;5,44;3,25;0,20;6,00;4,75
LBLS437;Estação;E.E.E.M. Francisco de Assiss;2;E.E.E.M. Francisco de Assiss;1;3;42;2;2;0;1;0;1;0;1;;8,000000000000000;19,000000000000000;40,000000000000000;22;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;6;6;5;6;6;6;4;5;5;1;1;1;7;6;4;4;6;5;2;2;3;4;1;1;3;4;2;2;3;4;1;1;4;4;2;3;4;5;5;4;5;4;5;4;5;5;3;5;4;4;4;5;2;3;1;1;5;4;5;5;3;2;2;3;2;6,83;5,67;5,67;5,33;6,50;4,67;4,20;1,60;1,80;3,40;4,67;4,00;2,40;4,40;2,25
LEOL624;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;40;2;2;1;0;1;0;0;1;;2,000000000000000;12,000000000000000;44,000000000000000;19;1;1;;2;10;Pneumonia.;7;7;6;7;6;6;6;6;6;6;6;6;6;7;7;5;6;6;6;6;5;5;5;6;2;1;1;7;7;6;5;4;5;3;3;4;5;2;3;3;5;2;5;4;4;4;2;5;2;2;2;4;5;5;6;5;6;5;5;6;6;0;0;2;0;1;0;0;0;0;0;6;5;5;3;3;3;4;3;3;6,25;6,67;5,67;5,50;7,00;5,00;4,20;2,60;3,00;4,00;5,44;0,60;0,00;4,40;3,25
LOAR542;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;33;2;2;1;0;0;0;0;1;;0,500000000000000;10,000000000000000;40,000000000000000;29;1;1;;2;3;Dentista;7;7;7;7;6;7;6;6;6;7;6;6;6;6;6;7;7;7;7;7;6;6;6;6;6;6;2;2;2;6;6;6;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;6;5;4;4;4;3;3;3;3;6,50;6,00;7,00;6,33;2,00;6,00;4,20;4,00;4,00;3,60;5,00;5,00;4,80;4,60;3,00
LONE927;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;38;2;2;0;0;1;1;0;1;;4,000000000000000;4,000000000000000;50,000000000000000;22;1;1;;1;;;7;6;6;7;6;6;7;7;6;7;5;7;6;6;7;6;6;6;5;5;6;5;4;5;3;2;2;6;5;5;5;6;4;5;3;4;4;2;2;3;4;3;3;3;4;1;3;2;4;3;3;5;5;5;4;3;5;3;0;6;5;6;6;6;5;5;2;3;6;3;5;6;3;3;2;1;1;2;1;2;6,42;6,33;6,00;5,00;5,50;5,33;4,00;2,80;2,80;3,40;4,00;5,60;3,80;3,00;1,50
LUCL797;Estação;E.E.E.M. Francisco de Assiss;2;E.E.E.M. Francisco de Assiss;1;3;34;2;2;0;1;0;1;0;2;;8,000000000000000;8,000000000000000;40,000000000000000;22;1;1;;1;;;6;7;7;6;7;7;6;6;6;6;6;6;7;7;5;2;4;6;6;6;6;6;5;6;1;2;1;6;6;6;6;6;5;1;4;4;5;3;1;4;5;2;3;4;5;1;1;3;4;1;2;4;5;6;5;5;6;4;5;6;6;1;1;1;0;1;0;0;0;1;1;4;4;6;6;4;3;2;3;2;6,33;6,33;4,00;5,83;6,00;6,00;4,80;1,60;2,20;3,80;5,33;0,80;0,40;4,80;2,50
LUER477;Estação;E.E.E.M. Francisco de Assiss;2;E.E.E.M. Francisco de Assiss;1;#NULO!;48;2;2;0;1;0;1;0;1;;15,000000000000000;15,000000000000000;50,000000000000000;#NULO!;2;1;;2;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;6;7;6;7;7;7;7;7;1;1;1;7;6;6;5;7;5;3;5;4;5;5;4;5;4;2;5;4;4;4;4;5;2;2;5;5;5;#NULO!;6;5;5;5;5;6;6;3;4;4;1;4;0;1;5;0;0;5;6;6;6;6;3;3;3;3;7,00;6,67;6,33;6,83;6,50;6,00;4,00;3,20;4,60;4,60;5,38;3,20;1,20;5,80;3,00
MAAL951;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;41;2;2;1;0;0;0;0;1;;1,000000000000000;1,000000000000000;22,000000000000000;29;1;1;;1;;;7;7;7;6;6;7;7;7;7;7;6;7;7;6;7;7;7;7;7;6;7;6;7;6;1;1;1;7;7;6;7;7;5;4;4;3;5;4;4;3;5;4;4;4;4;2;3;5;2;4;4;5;6;6;6;5;6;5;5;6;5;0;4;1;0;0;0;0;0;0;0;6;5;6;6;5;4;4;3;5;6,75;6,67;7,00;6,50;7,00;6,67;4,20;3,60;3,80;4,00;5,56;1,00;0,00;5,60;4,00
MAJO053;Estação;E.M.E.F. Aurélio Castelli;1;E.M.E.F. Aurélio Castelli;1;2;37;2;2;1;1;0;0;0;1;;3,000000000000000;7,000000000000000;40,000000000000000;17;2;1;;1;;;7;5;6;6;6;6;6;7;7;6;6;6;4;6;3;4;3;6;6;6;5;5;5;4;1;1;1;5;6;5;4;5;4;3;4;3;4;3;4;3;4;4;4;5;3;3;4;4;3;3;4;3;5;5;6;5;6;5;6;6;5;4;4;3;5;2;0;1;1;1;1;6;6;6;6;6;5;5;5;5;6,17;4,33;4,33;5,17;5,50;4,67;3,60;3,20;4,00;3,60;5,44;3,60;0,80;6,00;5,00
MAJO748;Estação;E.M.E.F. Pedro Cecconelo;2;E.M.E.F. Pedro Cecconelo;1;2;38;2;2;1;0;1;0;0;1;;15,000000000000000;15,000000000000000;22,000000000000000;19;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;7;7;7;7;7;7;1;7;1;7;7;7;6;6;5;3;3;5;5;5;5;4;5;1;5;5;5;1;5;5;4;1;5;5;6;6;6;6;6;6;6;6;5;3;3;0;0;0;0;0;0;1;0;6;6;6;6;6;4;4;4;4;7,00;6,67;6,00;7,00;7,00;6,33;4,80;2,20;4,60;4,80;5,89;1,20;0,20;6,00;4,00
MALU081;Estação;E.M.E.F. Aurélio Castelli;2;E.M.E.F. Aurélio Castelli;1;2;46;2;2;1;0;0;0;0;1;;27,000000000000000;27,000000000000000;22,000000000000000;15;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;7;7;6;6;6;5;5;6;7;7;7;7;7;1;1;1;7;7;6;5;6;5;3;4;4;5;3;4;3;4;4;3;3;4;5;3;4;3;3;4;4;5;5;5;5;5;6;5;6;6;2;5;3;0;1;0;0;0;0;0;6;5;6;6;7;5;5;5;5;6,92;6,33;5,33;6,83;7,00;5,67;4,20;3,60;3,60;3,60;5,33;2,20;0,00;6,00;5,00
MANE021;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;25;2;2;1;0;0;0;0;2;;1,000000000000000;4,000000000000000;20,000000000000000;29;1;1;;1;;;7;7;7;7;7;7;2;7;6;7;4;7;7;7;7;4;5;7;7;7;7;5;4;4;1;7;1;3;2;7;7;7;5;3;5;5;5;1;3;5;5;1;1;5;5;1;1;5;3;3;5;5;6;6;6;6;6;6;6;6;6;0;5;0;0;0;0;0;0;0;0;6;7;7;7;7;5;5;5;5;6,25;7,00;5,33;5,67;2,50;7,00;4,60;1,80;3,00;5,00;6,00;1,00;0,00;6,80;5,00
MANE726;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;29;2;1;1;0;0;0;0;2;;1,000000000000000;2,000000000000000;22,000000000000000;29;1;1;;1;;;6;6;6;6;6;6;6;6;6;6;6;5;5;6;5;5;6;6;5;5;5;5;6;6;1;1;1;4;4;4;6;6;4;2;2;3;4;3;1;3;4;4;4;3;3;4;2;1;4;4;4;3;5;6;6;5;6;6;6;6;6;5;5;0;3;5;0;0;5;5;5;5;2;6;5;2;4;4;4;4;5,92;5,33;5,67;5,33;4,00;5,33;3,80;3,40;2,60;2,60;5,78;3,60;3,00;4,00;4,00
MARE255;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;27;2;2;0;0;0;1;0;1;;6,000000000000000;6,000000000000000;30,000000000000000;22;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;7;7;6;6;5;5;5;5;5;5;5;5;6;2;2;2;7;6;5;5;5;4;2;3;3;3;2;2;3;3;1;2;3;5;2;2;4;3;2;3;3;5;5;5;5;5;5;5;5;5;4;4;4;3;3;0;1;4;3;2;6;5;6;5;3;4;3;4;4;6,92;6,33;5,00;5,17;6,50;5,00;3,60;1,80;2,40;3,20;5,00;3,60;2,00;5,00;3,75
MIAN308;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;24;2;2;1;0;0;0;0;1;;0,500000000000000;1,000000000000000;40,000000000000000;29;1;1;;2;2;Cuidar do filho doente;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;6;6;6;1;1;1;6;6;6;6;6;5;3;4;5;5;3;5;4;5;2;5;3;4;2;5;3;1;2;5;2;5;6;6;6;5;6;6;6;5;2;3;2;0;0;0;0;0;0;0;3;3;6;6;6;5;4;4;5;7,00;7,00;6,67;6,50;6,00;6,00;4,00;2,40;4,80;3,40;5,67;1,40;0,00;4,80;4,50
MICE766;Estação;E.E.E.M. Francisco de Assiss;3;E.E.E.M. Francisco de Assiss;1;3;39;2;2;0;1;0;1;0;1;;7,000000000000000;21,000000000000000;40,000000000000000;22;1;1;;1;;;7;6;6;6;6;6;6;6;6;7;6;7;6;6;5;7;7;7;6;6;6;6;6;6;1;1;1;7;6;6;6;6;4;3;4;4;4;5;3;3;5;3;4;3;5;3;3;2;3;3;2;4;5;5;0;5;5;5;5;5;3;1;5;3;3;3;0;0;6;0;0;6;5;5;5;5;2;2;3;2;6,25;5,67;7,00;6,00;6,50;6,00;4,20;3,40;3,20;3,20;4,22;3,00;1,20;5,20;2,25
MINA512;Estação;E.E.E.M. Francisco de Assiss;1;E.E.E.M. Francisco de Assiss;1;3;46;1;2;0;0;0;1;0;1;;20,000000000000000;#NULO!;40,000000000000000;22;1;1;;1;;;7;6;6;7;6;6;6;5;5;6;6;7;5;4;3;4;4;3;6;6;6;4;7;6;1;1;1;1;1;5;6;7;4;4;5;1;4;2;2;1;2;1;1;2;4;3;1;1;5;4;3;3;6;6;6;6;6;4;6;6;6;0;0;0;0;0;0;0;0;0;0;7;7;7;7;6;5;4;5;5;6,08;4,00;3,67;5,83;1,00;6,00;3,80;2,80;2,40;1,60;5,78;0,00;0,00;6,80;4,75
NADA018;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;26;2;2;1;0;0;0;0;1;;3,000000000000000;5,000000000000000;8,000000000000000;29;1;1;;1;;;7;7;7;4;4;7;7;7;7;7;7;6;7;7;7;4;5;#NULO!;7;6;6;6;6;5;2;2;2;5;5;6;7;6;5;3;5;3;4;5;5;5;5;4;4;3;5;3;3;5;2;1;3;2;5;6;6;5;6;5;5;6;5;5;5;5;0;0;0;0;0;0;0;6;5;7;5;6;4;4;3;3;6,42;7,00;4,50;6,00;5,00;6,33;4,20;3,20;4,00;3,60;5,44;3,00;0,00;5,80;3,50
NIDO348;Estação;E.M.E.F. Aurélio Castelli;1;E.M.E.F. Aurélio Castelli;1;2;43;2;2;0;0;1;0;0;1;;19,000000000000000;20,000000000000000;20,000000000000000;17;1;1;;1;;;6;7;7;7;6;6;7;7;6;7;5;7;6;6;4;2;5;6;7;5;6;5;5;7;2;2;2;6;6;6;5;7;5;3;5;3;3;4;1;2;5;4;4;4;4;4;1;1;3;4;5;4;5;6;5;3;6;5;6;6;6;5;5;5;5;5;3;3;6;5;5;7;6;7;7;6;4;4;4;4;6,50;5,33;4,33;5,83;6,00;6,00;4,00;3,80;3,20;2,80;5,33;5,00;4,40;6,60;4,00
ODPE255;Estação;E.E.E.M. Francisco de Assiss;2;E.E.E.M. Francisco de Assiss;1;3;39;2;2;0;1;0;1;0;1;;18,000000000000000;19,000000000000000;40,000000000000000;22;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;6;6;6;6;4;4;4;1;2;2;7;7;4;6;4;5;3;4;3;5;3;5;4;5;2;4;3;4;3;4;5;3;3;5;4;5;6;6;5;6;6;6;6;6;3;5;3;#NULO!;1;0;0;1;1;0;6;2;6;6;4;4;4;3;4;7,00;6,67;6,67;5,00;7,00;4,67;4,40;2,80;4,40;3,80;5,78;3,00;0,40;4,80;3,75
ROGU569;Estação;E.M.E.I. Anjinho da Guarda;1;E.M.E.I. Anjinho da Guarda;1;1;48;2;2;1;0;0;0;0;2;;1,000000000000000;6,000000000000000;20,000000000000000;29;1;1;;1;;;6;6;7;7;6;7;6;6;6;6;7;6;7;7;7;6;6;7;6;7;6;6;7;6;7;6;7;6;6;7;6;6;4;4;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;2;1;5;6;5;6;5;5;5;5;5;5;5;5;5;5;6;5;6;5;6;6;6;7;6;7;4;5;4;5;6,33;7,00;6,33;6,33;6,00;6,33;2,00;2,20;1,40;1,60;5,22;5,00;5,60;6,40;4,50
SAVA885;Estação;E.M.E.F. Aurélio Castelli;2;E.M.E.F. Aurélio Castelli;1;2;36;2;2;1;0;1;0;0;1;;11,000000000000000;13,000000000000000;38,000000000000000;15;1;1;;1;;;7;7;7;7;6;6;6;7;6;6;6;6;5;6;7;4;4;4;5;5;4;4;4;6;1;1;1;7;6;5;5;5;5;3;4;3;4;3;2;3;4;3;2;3;4;4;3;3;3;3;3;3;5;5;5;5;5;5;5;6;5;5;5;5;3;4;3;2;5;0;0;4;4;5;5;3;3;3;3;3;6,42;6,00;4,00;4,67;6,50;5,00;4,00;3,20;2,80;3,00;5,11;4,40;2,00;4,20;3,00
