Código;Município;escola1;Numero_escolas_trabalha;Escola_resp_Quest;Tipo_escola;Niveis_escola;Idade;Sexo;Formação;Área_Ed_Inf;Área_EF_finais;Área_EF_iniciais;Área_Ens_Médio;Área_Ens_Téc;Contrato;Outro_qual;Tempo_Escola;Tempo_profissão;Hrs_semanais;Numero_professores;Supervisiona;Licença_2semanas;Porquê_A;Licença_ano;Quantotempo;Porquê_B;trab1;trab2;trab3;trab4;trab5;trab6;trab7;trab8;trab9;trab10;trab11;trab12;trab13;trab14;trab15;trab16;trab17;trab18;trab19;trab20;trab21;trab22;trab23;trab24;trab25;trab26;trab27;trab28;trab29;trab30;trab31;trab32;atitrab1;atitrab2;atitrab3;atitrab4;atitrab5;atitrab6;atitrab7;atitrab8;atitrab9;atitrab10;atitrab11;atitrab12;atitrab13;atitrab14;atitrab15;atitrab16;atitrab17;atitrab18;atitrab19;atitrab20;be1;be2;be3;be4;be5;be6;be7;be8;be9;be10;be11;be12;be13;be14;be15;be16;be17;be18;be19;bes1;bes2;bes3;bes4;bes5;saude1;saude2;saude3;saude4;MPS;IPPS;IOPS;ISP;CAFC;VSP;ARE;DED;ARS;AED;Engagement;Exaustao;Cinismo;SCV;Saude
IREL688;Sananduva;Colégio Estadual Sananduva;2;Colégio Estadual Sananduva;#NULO!;#NULO!;36;2;2;0;1;0;1;0;1;;6,00;10,00;60,0;48;1;1;;1;;;7;7;7;6;7;7;6;6;6;6;6;6;6;7;6;5;6;6;6;6;5;5;6;1;1;1;6;6;5;5;5;5;4;1;4;3;4;2;3;3;4;3;3;4;4;3;3;4;3;3;4;4;5;5;2;5;5;#NULO!;4;6;6;2;5;0;1;1;0;0;0;0;0;6;5;6;6;6;4;4;3;4;6,42;6,33;5,67;4,83;5,50;5,00;3,80;2,40;3,40;3,60;4,75;1,80;0,00;5,80;3,75
TEBE577;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;54;2;2;0;0;0;1;0;1;;23,00;31,00;12,0;48;1;1;;1;;;6;6;7;7;7;7;#NULO!;6;6;7;7;7;7;6;6;6;6;6;6;6;7;6;6;6;7;5;6;7;7;6;6;6;4;4;4;3;4;3;3;3;4;4;3;4;4;5;4;2;3;2;3;4;6;5;5;5;6;6;5;6;5;3;4;1;1;3;1;0;3;0;2;6;3;6;6;5;5;5;4;5;6,64;6,33;6,00;6,17;7,00;6,00;3,80;3,60;3,40;3,20;5,44;2,40;1,20;5,20;4,75
AROL325;Sananduva;Colégio Estadual Sananduva;2;Colégio Estadual Sananduva;2;#NULO!;59;2;2;0;0;0;0;0;1;;4,00;40,00;40,0;48;2;1;;1;;;7;6;7;7;7;6;7;6;7;7;7;6;7;5;6;6;5;7;7;6;7;6;6;6;1;1;1;7;7;6;7;6;5;4;4;4;5;4;5;3;4;3;4;5;5;3;2;4;4;2;4;4;5;6;6;5;6;5;6;6;6;5;5;2;2;0;0;0;0;0;0;7;6;7;7;7;5;4;5;5;6,67;6,00;6,00;6,33;7,00;6,33;4,60;3,20;3,80;4,00;5,67;2,80;0,00;6,80;4,75
LOSE641;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;36;2;2;0;1;0;1;0;1;;4,00;16,00;50,0;48;1;1;;1;;;7;6;7;7;6;6;7;7;7;7;7;7;5;6;5;7;7;6;7;7;7;7;7;7;1;1;1;7;7;6;6;6;5;3;2;2;4;4;3;1;3;5;4;4;4;5;2;5;3;2;3;4;6;6;6;5;6;6;6;6;6;1;3;0;0;0;0;0;6;0;0;7;6;7;5;7;4;5;5;4;6,75;5,33;6,67;7,00;7,00;6,00;3,80;3,80;2,80;3,20;5,89;0,80;1,20;6,40;4,50
NIOS634;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;48;2;2;0;0;0;1;0;1;;11,00;23,00;40,0;48;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;7;7;7;7;7;7;6;2;2;2;7;7;6;5;6;4;3;3;4;4;3;3;3;4;4;4;2;4;4;3;4;4;2;5;3;5;5;5;5;5;5;6;6;5;2;5;5;2;3;0;1;3;0;0;2;6;6;6;6;4;3;4;3;7,00;7,00;6,33;6,83;7,00;5,67;4,00;3,20;3,60;3,20;5,22;3,40;0,80;5,20;3,50
JEAN033;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;30;2;2;0;0;1;0;0;1;;5,00;8,00;40,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;1;1;1;7;6;6;6;6;4;3;4;3;5;4;4;3;5;3;5;5;5;4;2;5;3;2;5;5;5;5;5;5;6;6;6;6;5;5;5;5;1;1;0;0;1;0;0;6;6;6;3;4;4;3;3;3;7,00;6,67;7,00;7,00;6,50;6,00;4,40;3,20;4,00;4,20;5,44;3,40;0,20;5,00;3,25
NINE655;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;36;2;2;0;0;1;0;0;1;;1,00;18,00;40,0;50;1;1;;1;;;7;7;7;7;7;7;7;7;6;6;6;6;7;6;5;5;5;6;7;6;6;5;6;5;1;2;1;6;6;5;5;6;5;1;4;4;4;3;3;4;5;2;3;4;4;3;3;4;3;2;3;4;6;6;6;6;6;6;6;6;6;2;5;1;0;1;0;0;5;0;0;7;6;7;7;6;5;5;4;4;6,67;6,00;5,33;5,83;6,00;5,33;4,20;2,20;3,20;4,00;6,00;1,80;1,00;6,60;4,50
BELI838;Sananduva;Colégio Estadual Sananduva;1;Colégio Estadual Sananduva;2;#NULO!;34;2;7;0;0;0;1;0;1;;15,00;4,00;20,0;48;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;6;6;5;6;5;6;6;1;1;2;7;7;5;5;4;5;3;5;4;5;3;5;4;5;1;5;4;3;1;5;4;3;3;4;4;5;5;5;4;4;5;5;5;4;3;3;3;1;3;1;1;0;3;3;5;4;5;5;3;4;3;3;4;7,00;6,67;6,67;5,67;7,00;4,67;4,20;2,20;4,80;4,00;4,67;2,60;1,60;4,40;3,50
NEHA;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;44;2;6;1;0;0;0;0;2;;2,00;6,00;40,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;5;5;6;6;6;5;5;5;5;1;1;1;6;6;6;6;6;5;2;5;4;5;2;1;5;5;4;4;4;5;3;2;5;4;3;5;4;6;6;6;6;6;6;6;6;6;1;3;3;0;1;0;0;1;0;0;6;5;7;7;3;3;3;3;3;7,00;6,67;5,33;5,33;6,00;6,00;4,80;2,80;3,40;4,40;6,00;1,60;0,20;5,60;3,00
CLAI713;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;33;2;2;0;1;0;0;0;2;;1,50;3,50;22,0;23;1;1;;1;;;7;7;7;7;6;6;6;6;7;7;6;7;6;5;5;5;6;7;7;7;6;6;6;6;1;1;1;6;5;5;5;5;4;3;2;2;3;3;1;2;4;1;4;2;4;2;2;2;2;3;5;3;5;5;5;5;5;5;5;5;5;3;4;4;4;2;0;1;0;0;0;3;3;5;4;3;3;3;4;3;6,58;5,33;6,00;6,33;5,50;5,00;3,40;2,40;2,80;2,20;5,00;3,40;0,20;3,60;3,25
INNE984;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;24;2;5;0;0;1;0;0;2;;5,00;5,00;40,0;26;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;6;6;7;7;7;7;7;6;1;1;1;6;6;6;5;6;5;2;5;5;5;2;4;5;5;1;5;5;4;1;4;5;3;1;5;5;5;6;6;6;6;5;6;6;6;0;3;0;0;0;0;0;2;0;0;6;7;7;7;#NULO!;5;4;5;5;7,00;6,67;6,00;6,83;6,00;5,67;4,40;1,40;4,60;5,00;5,78;0,60;0,40;6,75;4,75
NAMI646;Ibirubá;E.E.E.F. Edson Quintana;#NULO!;;2;2;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;1;;26,00;#NULO!;40,0;23;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;4;2;5;7;6;7;6;7;6;2;2;2;6;7;4;4;5;5;1;5;5;5;1;4;5;5;2;3;5;5;2;5;5;3;1;3;4;5;5;5;5;6;6;5;6;6;4;5;1;0;3;0;0;1;0;0;4;2;6;6;6;3;2;3;3;7,00;6,67;3,67;6,50;6,50;4,33;4,60;1,40;4,00;4,80;5,44;2,60;0,20;4,80;2,75
ANEL717;Ibirubá;E.E.E.F. Edison Quintana;2;E.E.E.F. Edison Quintana;2;2;34;1;2;0;1;0;0;0;1;;4,00;14,00;20,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;6;6;7;7;7;7;7;7;7;1;1;1;5;5;6;5;6;5;3;2;2;4;2;1;3;4;3;2;3;4;3;1;5;3;3;2;4;5;5;5;5;5;5;5;5;5;4;5;1;1;1;0;0;1;0;0;6;6;6;6;6;5;4;5;5;7,00;6,33;6,33;7,00;5,00;5,67;4,00;2,80;1,60;3,40;5,00;2,40;0,20;6,00;4,75
VEID258;Ibirubá;E.E.E.F. Edison Quintana;1;E.E.E.F. Edison Quintana;2;2;41;2;2;0;0;1;0;0;1;;12,00;12,00;40,0;23;2;1;;1;;;7;7;7;7;7;7;6;7;7;7;7;7;7;7;6;5;5;7;7;7;6;7;7;6;1;1;1;6;7;6;6;6;5;3;5;4;5;1;4;5;5;4;4;4;4;4;4;5;5;3;5;5;6;5;5;6;6;6;6;5;5;5;5;3;4;4;0;0;3;0;0;6;6;7;7;7;4;4;4;4;6,92;6,67;5,67;6,67;6,50;6,00;4,80;3,00;4,40;4,60;5,56;4,20;0,60;6,60;4,00
NEEG701;Ibirubá;E.E.E.F. Edison Quintana;2;E.E.E.F. Edison Quintana;2;2;#NULO!;2;2;1;0;1;0;0;1;;15,00;23,00;40,0;23;2;1;;2;2;Machuquei o pé.;7;6;6;7;6;7;6;7;7;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;1;2;1;7;6;6;6;6;4;2;5;4;5;2;4;4;5;5;5;4;5;5;4;4;4;3;5;4;6;6;6;6;6;6;6;6;6;1;1;0;0;0;0;0;1;0;0;7;7;7;7;7;5;5;5;5;6,42;5,67;6,00;6,00;6,50;6,00;4,60;3,40;4,60;4,00;6,00;0,40;0,20;7,00;5,00
CLVA;Ibirubá;E.E.E.F. Edison Quintana;2;E.E.E.F. Edison Quintana;2;2;31;2;2;0;1;0;1;0;2;;2,00;4,00;40,0;23;1;1;;1;;;7;7;7;7;6;6;6;6;7;7;7;7;7;7;6;7;7;7;7;7;7;6;6;6;1;1;1;6;6;5;2;3;5;2;5;3;5;4;2;3;5;1;4;3;5;3;2;3;4;3;4;4;4;4;4;4;4;4;4;6;5;5;5;5;1;5;0;4;6;0;0;2;2;2;2;2;5;3;4;4;6,67;6,67;7,00;6,50;6,00;3,33;4,80;2,60;3,40;3,20;4,33;4,20;2,00;2,00;4,00
FANE204;Ibirubá;E.E.E.F. Edison Quintana;1;E.E.E.F. Edison Quintana;2;2;41;2;1;1;0;1;0;0;2;;1,00;7,00;40,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;6;6;6;7;7;7;7;7;7;1;1;1;6;6;6;6;6;5;3;3;3;3;2;2;3;4;4;4;4;4;4;2;3;4;3;4;4;5;3;5;2;5;5;5;6;6;4;5;5;5;5;1;4;6;5;5;4;4;4;2;2;3;3;3;3;6,83;5,67;6,00;7,00;6,00;6,00;4,00;3,20;3,00;3,40;4,67;4,80;4,20;3,20;3,00
ANCA279;Ibirubá;E.E.E.F. Edson Quintana;2;E.E.E.F. Edson Quintana;2;2;34;1;3;0;1;0;0;0;1;;8,00;9,00;40,0;23;1;1;;1;;;7;6;6;7;5;6;6;5;4;6;6;6;5;5;4;4;4;3;4;4;6;6;6;6;2;1;1;7;5;6;6;6;5;2;3;3;5;3;2;3;4;3;3;3;4;4;3;4;4;2;3;3;5;5;3;5;2;0;6;6;6;3;3;3;2;2;0;0;1;0;0;5;6;4;4;3;3;3;5;4;5,83;4,67;3,67;5,33;6,00;6,00;4,40;2,80;2,80;3,20;4,22;2,60;0,20;4,40;3,75
EDAP091;Ibirubá;E.E.E.F. Edson Quintana;2;E.E.E.F. Edson Quintana;2;2;55;1;2;0;1;0;0;0;1;;12,00;23,00;20,0;23;1;1;;1;;;7;7;7;4;5;6;6;6;7;7;5;5;6;5;6;5;5;6;5;5;5;4;4;4;1;1;1;4;4;6;5;6;5;3;3;2;5;3;2;1;4;3;2;4;5;3;2;3;2;4;2;4;5;5;3;5;6;5;5;6;5;4;5;3;4;3;1;1;3;1;0;5;5;4;4;3;3;3;3;3;6,00;5,67;5,33;4,50;4,00;5,67;4,20;3,20;2,20;2,80;5,00;3,80;1,20;4,20;3,00
IVED282;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;40;2;2;0;0;1;0;0;1;;4,00;5,00;20,0;23;1;1;;1;;;6;6;6;6;6;5;6;6;6;6;5;6;5;5;5;4;4;4;5;5;6;5;6;6;2;2;2;6;5;5;4;4;3;3;2;2;3;4;3;3;4;2;3;3;3;3;2;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;5;4;5;5;0;2;6;2;2;3;3;3;5;5;3;3;3;2;5,83;5,00;4,00;5,50;5,50;4,33;3,40;3,20;2,80;3,20;4,11;4,80;2,40;3,80;2,75
MARO829;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;49;2;2;0;1;1;0;0;1;;10,00;27,00;40,0;23;2;1;;2;4;Atestado consulta.;7;7;7;7;6;7;4;6;7;6;7;6;7;6;6;4;4;6;6;6;6;6;6;5;1;3;2;6;6;6;6;7;5;4;5;4;5;3;4;4;4;1;2;3;4;2;3;5;3;2;3;4;6;5;6;6;5;6;5;6;6;1;4;2;0;1;0;0;1;0;0;6;5;6;6;4;4;3;4;4;6,42;6,33;4,67;5,83;6,00;6,33;4,20;2,40;3,40;4,00;5,67;1,60;0,20;5,40;3,75
NIJO528;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;45;2;2;0;0;1;0;0;1;;1,00;1,00;40,0;23;1;1;;1;;;7;7;7;7;6;6;6;7;7;7;7;7;7;6;6;6;6;7;6;6;6;5;6;5;2;3;2;7;6;6;6;6;5;2;5;4;4;2;4;3;4;1;4;3;4;1;3;3;2;2;4;4;5;6;5;6;6;5;6;6;5;5;5;2;1;2;0;0;2;1;1;6;6;6;5;5;4;3;4;4;6,75;6,33;6,33;5,67;6,50;6,00;3,80;1,60;4,00;3,40;5,56;3,00;0,80;5,60;3,75
EDAR461;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;48;2;2;0;0;1;0;0;1;;17,00;26,00;40,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;6;7;6;7;6;7;7;7;1;1;1;7;7;6;6;6;4;3;5;4;4;3;4;4;5;2;4;4;4;3;3;4;3;3;4;4;5;5;5;5;5;4;2;5;6;3;5;3;0;1;0;1;1;0;0;5;2;5;5;2;3;3;2;2;7,00;6,67;6,33;6,67;7,00;6,00;4,00;2,80;4,00;4,00;4,67;2,40;0,40;3,80;2,50
TEHE280;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;42;2;1;0;1;0;0;0;2;;2,00;18,00;39,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;6;7;5;6;4;4;6;6;7;6;6;6;1;1;1;6;6;6;4;6;4;3;3;4;4;2;1;3;4;4;3;4;5;3;1;2;4;3;4;3;5;5;5;5;5;5;5;6;5;5;6;1;5;5;3;3;5;0;0;7;7;7;7;7;4;4;3;3;6,83;6,00;4,67;6,17;6,00;5,33;4,20;3,00;2,40;3,20;5,11;4,40;2,20;7,00;3,50
MAED565;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;55;2;2;0;1;0;0;0;1;;19,00;#NULO!;10,0;23;2;1;;1;;;7;7;6;7;6;6;5;7;7;7;6;6;6;6;5;6;5;7;7;6;6;6;7;6;2;3;4;7;7;6;5;5;5;2;4;3;5;4;1;3;4;4;2;2;5;3;4;5;5;#NULO!;3;2;6;5;3;6;5;6;6;6;6;1;5;3;0;3;0;0;3;0;0;7;6;6;7;6;5;4;3;4;6,42;5,67;6,00;6,33;7,00;5,33;4,80;3,25;2,80;3,00;5,44;2,40;0,60;6,40;4,00
EDHS511;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;41;2;2;0;1;0;0;0;1;;14,00;20,00;40,0;23;2;1;;2;180;Licença gestante.;7;6;6;7;6;7;5;7;7;7;6;5;5;7;6;6;7;6;6;5;6;5;5;5;2;2;2;6;5;5;5;5;4;3;4;5;4;2;3;5;4;3;4;4;3;2;2;3;2;2;4;4;5;5;6;6;6;6;5;6;5;4;5;4;3;3;0;1;2;1;2;6;5;6;7;6;3;3;4;3;6,33;6,00;6,33;5,33;5,50;5,00;3,40;2,40;3,40;4,20;5,56;3,80;1,20;6,00;3,25
CIMI188;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;30;2;#NULO!;0;1;0;0;0;2;;5,00;7,00;20,0;#NULO!;1;1;;1;;;7;7;7;7;6;6;7;7;7;7;7;7;7;7;6;5;5;7;6;7;7;7;7;7;1;5;2;6;7;6;5;5;5;5;4;3;5;4;3;3;4;3;4;4;5;4;2;4;2;3;4;4;5;3;3;5;5;5;5;5;4;5;5;5;5;5;3;3;4;3;2;5;5;4;4;5;4;2;3;3;6,83;6,67;5,67;6,83;6,50;5,33;4,20;3,80;3,40;3,60;4,44;5,00;3,00;4,60;3,00
CEAR348;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;44;2;2;1;0;1;0;0;1;;3,00;24,00;40,0;23;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;7;7;7;7;7;7;7;7;7;1;1;7;7;7;7;7;4;3;4;3;5;1;2;4;5;3;5;2;4;3;3;3;5;1;5;5;5;6;6;6;6;6;6;6;6;3;5;0;0;0;0;0;6;0;0;7;7;7;7;7;5;5;5;5;7,00;6,33;6,67;7,00;7,00;7,00;4,60;2,20;3,80;3,40;5,89;1,60;1,20;7,00;5,00
JUCL941;Ibirubá;E.E.E.F. Edson Quintana;1;E.E.E.F. Edson Quintana;2;2;29;2;2;0;0;1;0;0;2;;5,00;5,00;20,0;23;2;1;;1;;;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;5;6;6;6;6;6;6;6;7;1;1;1;7;6;6;6;6;5;3;4;4;5;4;4;4;4;3;4;4;5;4;5;5;1;2;3;5;5;5;6;6;6;5;6;6;5;1;1;1;0;0;0;0;0;0;0;7;7;7;7;6;4;4;4;4;6,92;7,00;5,67;6,17;6,50;6,00;4,00;3,20;4,00;4,40;5,56;0,60;0,00;6,80;4,00
MAAR384;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;27;2;1;0;0;0;1;0;2;;1,00;1,00;11,0;33;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;6;5;5;5;7;7;7;4;4;5;6;7;1;1;1;7;7;4;4;6;4;3;2;2;4;3;3;4;4;1;2;3;3;1;3;4;5;1;4;4;5;6;6;6;6;5;6;6;6;1;2;0;0;0;0;0;1;1;1;3;2;5;5;7;5;5;5;5;7,00;5,33;6,33;5,50;7,00;4,67;4,00;1,80;2,80;3,40;5,78;0,60;0,60;4,40;5,00
LOSO184;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;41;2;2;0;1;0;1;0;1;;15,00;23,00;40,0;33;1;1;;1;;;7;6;7;7;7;7;7;7;7;7;6;7;6;6;2;2;7;4;7;7;7;7;7;7;1;1;1;6;6;6;6;6;5;2;2;3;5;5;1;4;5;3;1;2;4;5;5;2;3;4;4;5;5;5;5;5;6;6;5;6;5;6;6;5;1;1;0;3;6;0;0;6;5;6;6;5;5;2;5;5;6,83;4,67;4,33;7,00;6,00;6,00;4,40;3,80;2,60;3,20;5,33;3,80;1,80;5,60;4,25
HIRE946;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;51;2;2;0;1;0;0;0;1;;8,00;28,00;30,0;33;1;1;;2;3;Gripe.;7;6;6;6;6;6;5;6;6;6;6;6;6;6;6;1;5;6;6;6;5;5;5;5;1;1;1;1;5;4;4;5;4;4;1;2;2;4;1;2;3;3;2;1;2;2;2;2;4;4;3;2;5;5;5;5;5;5;5;5;5;1;1;1;0;0;0;0;0;1;1;3;2;2;2;2;4;3;3;3;6,00;6,00;4,00;5,33;3,00;4,33;3,00;3,40;1,80;1,80;5,00;0,60;0,40;2,20;3,25
ANAN506;Ibirubá;E.E.E.B. General Osório;2;E.E.E.B. General Osório;2;4;33;2;2;0;1;0;1;0;1;;5,00;5,00;50,0;33;1;1;;1;;;7;7;7;7;7;7;7;7;6;7;6;7;5;6;5;3;1;#NULO!;6;4;6;5;6;6;1;1;1;6;5;5;4;5;4;3;4;4;4;4;2;3;4;2;1;2;3;4;2;2;4;4;5;5;5;4;2;4;4;4;4;5;2;6;6;5;6;4;4;3;6;4;2;2;2;5;5;1;3;2;2;4;6,83;5,33;2,00;5,50;5,50;4,67;3,80;3,40;2,80;3,20;3,78;5,40;3,80;3,00;2,75
LYAL778;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;55;2;2;0;1;0;1;0;1;;8,00;38,00;20,0;33;1;1;;1;;;7;6;7;7;7;7;7;7;7;7;6;6;6;7;7;3;3;4;6;6;6;6;6;6;1;2;1;7;7;6;5;5;5;5;4;5;5;5;2;5;5;4;2;5;5;4;4;4;4;4;4;5;6;6;6;6;6;5;6;6;6;1;1;0;1;1;0;0;4;0;0;6;6;6;7;7;5;5;5;5;6,75;6,67;3,33;6,00;7,00;5,33;4,80;4,40;3,20;4,80;5,89;0,80;0,80;6,40;5,00
NOBR771;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;33;2;3;0;0;0;1;0;1;;4,00;#NULO!;20,0;33;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;7;7;7;7;7;7;7;7;7;1;1;1;7;7;6;6;6;5;2;5;5;5;2;5;4;5;3;4;5;5;4;3;5;4;4;4;4;6;6;5;5;6;6;5;6;6;5;4;1;1;1;0;0;0;0;0;6;5;5;6;6;2;4;4;3;7,00;5,67;7,00;7,00;7,00;6,00;4,80;3,00;4,20;4,60;5,67;2,40;0,00;5,60;3,25
BEMA767;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;43;2;2;0;0;0;1;0;1;;22,00;25,00;40,0;40;1;1;;1;;;7;7;7;7;6;7;7;6;7;7;7;7;7;6;5;4;4;5;5;5;5;6;6;6;1;1;1;6;6;6;6;6;5;5;4;5;5;5;4;4;4;5;1;3;4;4;3;4;5;4;4;3;5;5;5;5;5;5;6;6;5;1;4;1;1;1;0;0;2;1;0;4;3;4;4;2;3;3;3;3;6,83;6,00;4,33;5,50;6,00;6,00;4,60;4,60;3,20;3,80;5,22;1,60;0,60;3,40;3,00
MAIL622;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;40;2;1;0;1;0;1;0;2;;4,00;5,00;39,0;33;1;1;;1;;;6;6;7;7;6;5;6;6;6;6;6;6;6;7;6;6;6;6;6;6;6;5;6;3;3;2;6;6;6;6;6;6;5;3;4;4;3;3;3;3;3;4;3;3;4;4;3;3;3;3;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;6;6;5;5;5;4;3;3;3;6,08;6,33;6,00;5,33;6,00;6,00;3,60;3,40;3,40;3,40;5,00;5,00;4,00;5,40;3,25
LILA789;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;43;2;2;0;0;0;1;0;1;;19,00;20,00;40,0;33;1;1;;1;;;5;5;5;6;5;5;6;7;5;7;6;6;6;6;6;6;6;6;6;#NULO!;6;7;7;7;7;7;7;7;7;7;7;7;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;5;5;5;5;0;0;6;0;0;2;1;1;1;1;4;3;#NULO!;4;5,67;6,00;6,00;6,60;7,00;7,00;5,00;5,00;5,00;5,00;6,00;5,20;1,20;1,20;3,67
ALEG081;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;30;2;3;1;0;0;1;0;2;;8,00;#NULO!;40,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;3;7;6;6;7;6;6;6;6;6;1;1;6;6;7;5;7;4;2;4;4;5;2;4;4;4;1;2;3;3;1;2;5;2;2;4;4;6;6;5;5;5;1;5;6;6;3;5;1;1;1;0;0;0;0;0;5;1;5;2;6;5;4;4;4;6,92;6,00;5,33;6,17;6,00;6,33;3,60;1,60;3,20;4,00;5,00;2,20;0,00;3,80;4,25
LIJO308;Ibirubá;E.E.E.B. General Osório;2;E.E.E.B. General Osório;2;4;#NULO!;2;2;0;1;0;1;0;2;;#NULO!;#NULO!;37,0;33;1;1;;1;;;7;7;7;6;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;2;3;2;7;7;5;5;6;5;1;4;4;5;1;4;4;3;5;5;5;3;3;4;4;#NULO!;2;2;5;5;4;4;4;5;6;5;6;6;4;5;5;2;2;0;0;1;0;2;5;4;4;6;5;4;3;4;4;6,92;6,33;6,00;6,00;7,00;5,33;4,00;2,40;3,80;4,40;5,00;3,60;0,60;4,80;3,75
MACL867;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;32;2;6;0;0;0;1;0;1;;9,00;12,00;40,0;33;1;1;;1;;;7;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;4;5;6;5;5;5;5;5;1;1;1;6;6;5;5;5;5;3;4;3;4;4;2;2;4;3;1;2;5;5;2;4;2;3;2;2;1;1;0;1;1;1;1;1;0;6;6;6;6;6;3;5;2;6;6;1;1;2;3;1;3;1;3;2;6,08;5,67;4,67;5,17;6,00;5,00;4,00;3,60;2,20;2,60;0,78;6,00;4,40;1,60;2,25
SOLI171;Ibirubá;E.E.E.B. General Osório;1;E.E.E.B. General Osório;2;4;48;2;2;0;1;0;1;0;1;;16,00;18,00;40,0;33;1;1;;1;;;7;6;6;7;6;6;6;7;6;7;6;6;6;7;5;5;5;6;6;6;6;6;6;6;6;1;1;5;5;6;5;4;5;4;3;4;5;4;3;3;4;4;3;4;5;5;2;3;5;5;3;4;5;5;1;4;5;5;6;6;0;5;6;5;0;5;1;4;6;0;0;5;6;6;6;5;3;3;3;3;6,33;6,00;5,33;6,00;5,00;5,00;4,80;4,40;2,80;3,60;4,11;4,20;2,20;5,60;3,00
